lon_map,lat_map
141.75,-13
141.75,-12.67
141.75,-12.17
142.08,-11.83
142.08,-11.25
142.42,-10.83
142.83,-11.08
142.92,-11.67
143.08,-12.17
143.33,-12.67
143.58,-13.25
143.58,-13.75
143.75,-14.33
144.08,-14.5
144.58,-14.33
144.92,-14.67
145.33,-15
145.33,-15
145.33,-15.5
145.5,-16
145.5,-16.58
145.83,-17
146.08,-17.33
146.17,-17.83
146.08,-18.33
146.33,-18.67
146.42,-19
147,-19.33
147.5,-19.42
147.83,-19.83
148.33,-20.17
148.83,-20.42
148.83,-20.83
149.17,-21.08
149.33,-21.42
149.5,-21.92
149.75,-22.42
150,-22.08
150.42,-22.42
150.83,-22.67
150.83,-23.17
151,-23.58
151.33,-23.92
151.83,-24.08
152.17,-24.58
152.58,-25.08
152.83,-25.5
153.08,-26.08
153.08,-26.08
153.08,-26.5
153.17,-27.08
153.33,-27.58
153.5,-28.17
153.67,-28.67
153.5,-29
153.42,-29.5
153.33,-30
153.08,-30.58
153.08,-31
152.92,-31.5
152.75,-31.92
152.5,-32.33
152.25,-32.75
151.83,-33
151.5,-33.42
151.33,-33.83
151.08,-34.33
150.83,-34.92
150.58,-35.25
150.25,-35.75
150.17,-36.25
150,-36.75
150,-37.17
149.92,-37.58
149.42,-37.83
148.75,-37.83
148.17,-37.92
147.83,-38.08
147.25,-38.42
147.25,-38.42
146.83,-38.67
146.42,-39.17
146,-38.92
145.58,-38.67
145.5,-38.25
145,-38.42
144.83,-37.83
144.42,-38.25
144,-38.5
143.5,-38.83
143.08,-38.67
142.67,-38.42
142.25,-38.33
141.75,-38.25
141.42,-38.42
141.17,-38.08
140.67,-38
140.25,-37.67
139.92,-37.33
139.75,-37
139.92,-36.75
139.67,-36.33
139.33,-35.92
138.83,-35.58
138.17,-35.67
138.42,-35.42
138.58,-35
138.42,-34.67
138.08,-34.25
137.92,-34.75
137.92,-34.75
137.75,-35.17
137.33,-35.17
136.92,-35.25
137,-35
137.42,-34.83
137.5,-34.5
137.58,-34
137.92,-33.58
137.83,-32.83
137.5,-33.17
137.25,-33.67
136.75,-33.92
136.33,-34.25
135.92,-34.58
135.67,-35
135.42,-34.58
135.25,-34.17
135,-33.75
134.83,-33.25
134.17,-33
134.33,-32.58
133.92,-32.33
133.42,-32.17
132.83,-32
132.25,-32
131.83,-31.75
131.33,-31.58
130.83,-31.58
130.33,-31.58
129.67,-31.58
129.67,-31.58
129.08,-31.67
128.58,-31.83
128,-32.08
127.5,-32.17
126.92,-32.25
126.25,-32.17
125.83,-32.33
125.25,-32.67
124.75,-32.83
124.08,-33
124,-33.5
123.58,-33.83
123.08,-33.83
122.58,-33.83
121.92,-33.83
121.33,-33.83
120.75,-33.83
120.08,-33.92
119.75,-34
119.42,-34.42
119,-34.42
118.58,-34.75
118.33,-35
117.75,-35
117.17,-35
116.67,-35
116.08,-34.83
115.67,-34.33
115.17,-34.17
NaN,NaN
130.08,-11.83
130.33,-11.33
130.75,-11.5
131.33,-11.33
131.5,-11.58
131,-12
130.67,-11.83
130.08,-11.83
NaN,NaN
136.58,-35.92
136.83,-35.75
137.42,-35.67
138.08,-35.92
137.58,-36.17
136.83,-36.17
136.58,-35.92
NaN,NaN
144.83,-40.67
145.5,-40.83
146.17,-41.17
146.75,-41.17
147.33,-41
148,-40.83
148.33,-41
148.33,-41.5
148.33,-42
148.17,-42.17
148,-42.58
147.92,-43.08
147.5,-42.83
147.17,-43.17
146.83,-43.58
146.25,-43.5
145.75,-43.25
145.5,-42.92
145.33,-42.5
145.25,-42.17
145,-41.75
144.83,-41.17
144.83,-40.67
NaN,NaN
175.19,-36.921
175.52,-37.014
175.53,-36.95
175.44,-36.788
175.48,-36.706
175.76,-36.788
175.9,-37.025
176.01,-37.426
177.03,-37.899
177.26,-37.964
177.43,-37.935
177.74,-37.705
178.14,-37.565
178.47,-37.661
178.5,-37.864
178.31,-38.534
177.84,-38.613
177.83,-38.928
177.77,-39.002
177.24,-39.045
177.06,-39.146
176.93,-39.282
176.95,-39.456
177.06,-39.693
177.06,-39.791
176.7,-40.135
175.92,-41.173
175.58,-41.457
175.27,-41.615
174.89,-41.429
174.76,-41.313
175.12,-40.597
175.3,-40.353
175.28,-40.181
174.81,-39.807
173.95,-39.463
173.77,-39.261
173.81,-39.197
174.57,-38.713
174.65,-38.449
174.61,-38.103
174.64,-37.943
174.81,-37.715
174.82,-37.523
174.61,-37.132
174.65,-36.88
174.6,-36.786
174.24,-36.45
174.29,-36.403
174.11,-36.137
173.84,-35.973
174.11,-36.319
174.13,-36.381
174.05,-36.378
173.24,-35.344
173.24,-35.292
173.12,-35.172
173.12,-35.038
172.98,-34.76
172.64,-34.438
172.71,-34.418
172.8,-34.463
173.02,-34.407
173.06,-34.535
172.99,-34.618
173.17,-34.86
173.35,-34.994
173.36,-34.927
173.48,-34.941
174.03,-35.16
174.08,-35.342
174.16,-35.355
174.23,-35.272
174.31,-35.286
174.3,-35.36
174.41,-35.522
174.62,-35.739
174.55,-35.751
174.51,-35.825
174.55,-35.899
174.37,-35.865
174.79,-36.233
174.81,-36.375
174.7,-36.367
174.92,-36.563
174.61,-36.554
174.6,-36.592
174.85,-36.671
174.8,-36.724
175.2,-36.804
175.12,-36.856
175.19,-36.921
NaN,NaN
166.5,-45.92
166.83,-45.42
167.08,-45.08
167.58,-44.75
167.92,-44.42
168.33,-44.08
168.83,-44
169.5,-43.67
170,-43.33
170.5,-43
171.08,-42.67
171.33,-42.25
171.5,-41.83
172,-41.67
172.17,-41.33
172.17,-40.92
172.58,-40.67
172.58,-40.67
173.08,-40.92
173.17,-41.33
173.5,-41.17
173.83,-40.92
173.92,-41.25
174.33,-41.33
174.33,-41.83
174,-42.17
173.58,-42.58
173.25,-43
172.83,-43.17
172.75,-43.5
173.08,-43.75
172.42,-43.75
172,-44.08
171.42,-44.33
171.25,-44.67
171.08,-45.08
170.92,-45.5
170.58,-45.92
170.17,-46.25
169.67,-46.5
169,-46.67
168.33,-46.5
167.83,-46.42
167.58,-46.17
167.25,-46.25
166.75,-46.17
166.5,-45.92
NaN,NaN
167.58,-47.33
168,-46.67
168.25,-47
167.58,-47.33
NaN,NaN
95.33,5.67
95.92,5.67
96.33,5.33
96.92,5.33
97.58,5.25
98,4.92
98.25,4.5
98.58,4.08
98.58,4.08
99,3.75
99.5,3.5
100,3.17
100.33,2.67
100.75,2.17
101.25,2.25
101.75,1.75
102.25,1.67
102.67,1.17
103.08,1.08
103,0.58
103.42,0.58
103.83,0.17
103.75,-0.25
103.5,-0.67
103.83,-1
104.42,-1
104.58,-1.67
104.92,-1.92
105.08,-2.33
105.58,-2.33
105.92,-2.67
106.17,-3
105.92,-3.5
105.92,-4.17
105.92,-4.67
105.83,-5.25
105.75,-5.75
105.33,-5.5
104.92,-5.5
104.92,-5.5
104.75,-5.75
104.42,-5.58
104,-5.08
103.5,-4.75
102.83,-4.25
102.42,-3.83
102.25,-3.5
101.75,-3.17
101.33,-2.58
100.92,-2.08
100.83,-1.67
100.5,-1.08
100.42,-0.67
100,-0.25
99.83,0.08
99.25,0.33
99.08,1
98.83,1.5
98.83,1.83
98.33,2.17
97.83,2.42
97.67,2.92
97.25,3.33
96.92,3.75
96.58,3.83
96.08,4.33
95.67,4.75
95.42,5.17
95.33,5.67
NaN,NaN
105.5,-6.67
105.83,-6.33
106.08,-5.83
106.67,-6
107.08,-5.83
107.42,-5.92
107.92,-6.17
108.42,-6.25
108.67,-6.67
109.08,-6.75
109.58,-6.75
110.08,-6.83
110.5,-6.83
110.83,-6.33
110.83,-6.33
111.33,-6.58
111.92,-6.75
112.42,-6.83
112.75,-7.08
112.83,-7.5
113.42,-7.67
113.92,-7.58
114.42,-7.67
114.42,-8.17
114.42,-8.58
114,-8.5
113.58,-8.33
113.08,-8.17
112.5,-8.33
112,-8.17
111.5,-8.17
111,-8.08
110.5,-8
110,-7.75
109.58,-7.67
109,-7.67
108.58,-7.75
108,-7.67
107.58,-7.42
107,-7.33
106.5,-7.25
106.58,-7
106,-6.75
105.5,-6.67
NaN,NaN
115.25,-8.74
114.7,-8.39
114.66,-8.25
115.25,-8.17
115.66,-8.41
115.25,-8.74
NaN,NaN
118.03,-8.411
117.8,-8.3151
117.77,-8.2385
117.78,-8.1411
117.89,-8.0469
118.03,-8.0263
118.21,-8.2045
118.34,-8.1341
118.49,-8.1776
118.54,-8.2455
118.54,-8.4523
118.68,-8.2405
118.82,-8.2229
118.92,-8.323
118.94,-8.5166
119.02,-8.4977
119.05,-8.5448
119.04,-8.7267
118.9,-8.6348
118.76,-8.6124
118.7,-8.6409
118.73,-8.7109
118.36,-8.7944
118.3,-8.7548
118.34,-8.6308
118.3,-8.6052
118.07,-8.8526
117.94,-8.8353
117.4,-9.0463
117.25,-9.0278
117.11,-9.0883
116.94,-9.0616
116.8,-8.9774
116.77,-8.8502
116.83,-8.7289
116.8,-8.6146
117.08,-8.4296
117.62,-8.4983
117.66,-8.6251
117.92,-8.6928
118,-8.572
118.12,-8.5627
118.14,-8.4766
118.03,-8.411
NaN,NaN
123.12,-8.2171
122.81,-8.3772
122.83,-8.4805
122.15,-8.7889
122.01,-8.7722
121.82,-8.9188
121.43,-8.8425
121.28,-8.9683
121.14,-8.9854
120.61,-8.7702
119.98,-8.7537
119.88,-8.4983
119.89,-8.3881
120.05,-8.292
120.37,-8.2122
120.67,-8.2639
121.25,-8.5106
121.43,-8.648
121.57,-8.6524
121.71,-8.5188
122.09,-8.4761
122.26,-8.5571
122.46,-8.5031
122.43,-8.4051
122.84,-8.1727
122.9,-8.0967
122.86,-8.0496
122.76,-8.0745
122.82,-7.9755
123.03,-7.9936
123.12,-8.0806
123.12,-8.2171
NaN,NaN
123.56,-8.4803
123.38,-8.3707
123.53,-8.2523
123.86,-8.2499
123.89,-8.3513
123.56,-8.4803
NaN,NaN
116.41,-8.8851
115.96,-8.8291
116.13,-8.6813
116.13,-8.4805
116.24,-8.3283
116.44,-8.2827
116.66,-8.3791
116.41,-8.8851
NaN,NaN
124.33,-8.42
124.5,-8.08
124.67,-8.1226
124.83,-8.1651
125,-8.2076
125.17,-8.25
124.96,-8.2927
124.75,-8.3352
124.54,-8.3777
124.33,-8.42
NaN,NaN
125.83,-7.92
126,-7.58
126.67,-7.5
126.42,-7.92
125.83,-7.92
NaN,NaN
119,-9.42
119.5,-9.33
120,-9.33
120.5,-9.58
120.92,-10
120.42,-10.25
120,-9.92
119.67,-9.75
119.17,-9.75
119,-9.42
NaN,NaN
123.5,-10.33
123.67,-9.67
123.92,-9.33
124.33,-9.17
124.83,-9
125.08,-8.67
125.67,-8.5
126.25,-8.42
126.75,-8.33
127.25,-8.33
126.92,-8.67
126.42,-8.92
125.92,-9.08
125.42,-9.25
124.92,-9.58
124.5,-10.08
124,-10.25
123.5,-10.33
NaN,NaN
131.17,-7.92
131.25,-7.42
131.58,-7.08
131.58,-7.58
131.17,-7.92
NaN,NaN
134.08,-6.92
134.08,-6.33
134.25,-5.83
134.5,-5.42
134.67,-5.92
134.5,-6.5
134.08,-6.92
NaN,NaN
105.25,-1.92
105.5,-1.58
106,-1.5
106.25,-2
106.42,-2.42
106.75,-2.5
106.67,-3
106,-2.62
106,-2.25
105.75,-2
105.25,-1.92
NaN,NaN
107.67,-3.08
107.75,-2.5
108.33,-2.67
108.08,-3.17
107.67,-3.08
NaN,NaN
113.06,-7.1795
112.93,-7.13
112.84,-6.98
113,-6.9038
113.14,-6.9218
113.8,-6.8553
113.95,-6.892
113.64,-7.1635
113.06,-7.1795
NaN,NaN
108.92,1
109.08,1.58
109.5,2
110,1.75
110.58,1.67
111.08,1.58
111.33,2.25
111.5,2.83
112,2.92
112.58,3
113.08,3.33
113.33,3.75
113.75,4.08
113.75,4.08
114.25,4.67
114.75,4.92
115.42,4.92
115.42,5.33
116,5.83
116.17,6.25
116.67,6.58
117,7
117.25,6.75
117.75,6.42
117.75,5.92
118.25,5.75
118.75,5.42
119.25,5.17
118.75,5
118.25,4.83
118.58,4.42
117.92,4.25
117.83,3.67
117.5,3.25
117.75,2.75
118.08,2.33
117.83,2
118.25,1.58
118.67,1.25
119,0.92
118.42,0.83
117.92,0.83
117.67,0.5
117.5,0
117.5,0
117.42,-0.58
117.17,-1
116.75,-1.33
116.33,-1.75
116.67,-2.25
116.33,-2.92
116.17,-3.42
115.67,-3.67
115.17,-3.92
114.75,-4.08
114.67,-3.67
114.33,-3.33
113.83,-3.42
113.25,-3.08
112.83,-3.33
112.33,-3.33
111.83,-3.5
111.75,-2.75
111.42,-2.92
110.92,-3
110.33,-2.92
110.25,-2.33
110.08,-1.75
110.08,-1.25
109.75,-0.75
109.25,-0.42
109.25,0.08
109,0.42
108.92,1
NaN,NaN
118.83,-2.83
119.17,-2.42
119.33,-1.92
119.33,-1.33
119.5,-0.92
119.83,-0.58
119.83,-0.08
119.92,0.42
120,0.75
120.67,0.75
120.92,1.33
121.42,1.17
122,1.08
122.5,1
122.92,0.83
123.33,0.92
123.92,0.92
124.42,1.17
124.75,1.5
125,1.75
125,1.75
125.25,1.5
125,1.08
124.58,0.58
124,0.42
123.5,0.33
123,0.5
122.5,0.5
122,0.5
121.42,0.5
121,0.42
120.67,0.5
120.33,0.42
120.08,-0.08
120.08,-0.67
120.58,-0.92
120.67,-1.33
121.17,-1.33
121.58,-0.92
122.08,-0.92
122.58,-0.75
123.17,-0.58
123.5,-0.92
122.92,-0.92
122.5,-1.33
122.08,-1.67
121.5,-1.92
121.92,-2.42
122.17,-2.75
122.42,-3.17
122.08,-3.5
122.08,-3.5
122.5,-3.83
122.83,-4.33
123.17,-4.75
123.17,-5.33
122.67,-5.67
122.33,-5.33
122.33,-4.58
122,-4.83
121.58,-4.67
121.67,-4.08
121.17,-3.83
120.92,-3.42
121.08,-3
121.08,-2.67
120.67,-2.67
120.25,-3
120.42,-3.5
120.42,-4
120.42,-4.5
120.33,-5
120.42,-5.5
119.92,-5.58
119.5,-5.58
119.42,-5.17
119.58,-4.58
119.67,-4
119.5,-3.5
119,-3.5
118.83,-2.83
NaN,NaN
127.33,1.08
127.5,1.5
127.58,1.92
128,2.17
127.83,1.75
128.08,1.33
128.67,1.58
128.67,1.08
128.25,0.83
128.5,0.5
128,0.5
127.92,0
128,-0.42
128.42,-0.92
127.92,-0.58
127.58,-0.17
127.67,0.25
127.58,0.67
127.52,0.7725
127.46,0.875
127.39,0.9775
127.33,1.08
NaN,NaN
126,-3.25
126.5,-3.08
127,-3.17
127.17,-3.58
126.83,-3.83
126.33,-3.67
126,-3.25
NaN,NaN
127.92,-3.17
128.25,-2.83
128.92,-2.83
129.5,-2.75
129.92,-3
130.42,-3
130.75,-3.42
130.75,-3.83
130.25,-3.58
129.42,-3.42
128.92,-3.33
128.5,-3.42
127.92,-3.17
NaN,NaN
124.62,-1.9717
124.51,-1.936
124.55,-1.7306
124.7,-1.6838
125.19,-1.7835
125.37,-1.8991
124.62,-1.9717
NaN,NaN
127.33,-1.67
127.58,-1.33
128.17,-1.67
127.96,-1.67
127.75,-1.67
127.54,-1.67
127.33,-1.67
NaN,NaN
130.33,-0.17
130.75,0
131.25,-0.25
130.75,-0.42
130.33,-0.17
NaN,NaN
135.33,-0.67
135.92,-0.67
136.25,-1.08
135.83,-1.17
135.33,-0.67
NaN,NaN
130.83,-1.33
131.25,-0.83
131.25,-0.83
131.83,-0.67
132.17,-0.33
132.83,-0.33
133.25,-0.67
133.92,-0.67
134.17,-1.33
134,-1.83
134.17,-2.33
134.58,-2.5
134.75,-3
135.17,-3.33
135.58,-3.33
135.83,-2.92
136.08,-2.58
136.5,-2.17
137,-2.08
137.25,-1.67
137.92,-1.42
138.42,-1.67
139,-2
139.5,-2.17
140,-2.33
140.42,-2.33
141,-2.58
141.5,-2.75
142,-2.92
142.42,-3.08
143,-3.33
143.5,-3.42
144,-3.67
144,-3.67
144.5,-3.92
145,-4.25
145.42,-4.5
145.75,-4.92
145.75,-5.5
146.25,-5.58
146.83,-5.92
147.42,-5.83
147.83,-6.17
147.83,-6.67
147.42,-6.75
147,-6.83
147.17,-7.25
147.67,-7.75
148.17,-8
148.25,-8.58
148.58,-9.08
149.25,-9
149.08,-9.42
149.58,-9.58
149.68,-9.58
149.79,-9.5801
149.9,-9.58
150,-9.58
149.94,-9.665
149.88,-9.75
149.81,-9.835
149.75,-9.92
149.85,-9.96
149.96,-10
150.06,-10.04
150.17,-10.08
150.75,-10.17
150.58,-10.58
150,-10.67
149.75,-10.33
149.25,-10.25
148.67,-10.17
148.08,-10.08
148.08,-10.08
147.58,-10
147.42,-9.67
147,-9.33
146.5,-8.92
146.25,-8.5
146,-8
145.58,-7.92
145,-7.67
144.67,-7.5
144.17,-7.5
143.83,-7.92
143.58,-8.17
143.17,-8.33
143.33,-8.75
143.17,-9
142.58,-9.25
142,-9.08
141.5,-9.08
141,-9
140.58,-8.67
140.25,-8.33
140,-8
139.42,-8.08
138.83,-8.08
138.25,-8.33
137.67,-8.33
138,-7.75
138.25,-7.33
138.75,-7.25
138.58,-6.75
138.58,-6.75
138.42,-6.17
138.17,-5.58
137.83,-5.25
137.33,-5
136.75,-4.83
136.17,-4.58
135.58,-4.42
135,-4.33
134.58,-4.08
134.08,-3.83
133.67,-3.5
133.25,-4
132.83,-4
132.75,-3.58
132.67,-3.25
132.25,-2.92
131.92,-2.83
132.17,-2.67
132.67,-2.75
133.08,-2.5
133.67,-2.5
133.83,-2
133.25,-2.17
132.75,-2.25
132.25,-2.25
131.83,-2
131.83,-1.58
131.42,-1.5
130.83,-1.33
NaN,NaN
119.83,16.25
120.33,16.08
120.33,16.58
120.5,17.17
120.33,17.58
120.5,18
120.67,18.5
121.08,18.58
121.5,18.33
121.92,18.25
122.33,18.5
122.17,17.92
122.17,17.42
122.25,17.335
122.34,17.25
122.42,17.165
122.5,17.08
122.46,16.955
122.41,16.83
122.37,16.705
122.33,16.58
122,16.17
121.58,15.75
121.58,15.75
121.42,15.25
121.67,14.58
121.83,14.08
122.25,13.92
122.58,14.17
122.92,14.17
123.33,14
123.92,13.75
123.58,13.67
123.75,13.33
124.17,12.92
123.83,12.83
123.42,13
123.08,13.58
122.58,13.83
122.67,13.5
122.67,13.08
122.17,13.67
121.75,13.92
121.25,13.58
120.67,13.75
120.67,14.17
121,14.5
120.67,14.75
120.58,14.42
120.08,14.75
120,15.25
119.92,15.67
119.83,16.25
NaN,NaN
117.25,8.42
117.5,8.92
117.92,9.25
118.42,9.67
118.75,10
119.17,10.5
119.5,11.25
119.67,10.5
119.17,10.08
118.83,9.92
118.58,9.42
118.17,9.08
117.92,8.75
117.25,8.42
NaN,NaN
120.42,13.42
120.83,13.42
121.25,13.33
121.58,13
121.58,12.5
121.17,12.17
120.92,12.5
120.75,13
120.42,13.42
NaN,NaN
124.33,12.5
124.75,12.42
125.25,12.5
125.5,12.08
125.5,11.67
125.67,11.08
125,11.08
125,10.67
125.25,10.25
124.75,10.17
124.75,10.75
124.42,10.83
124.42,11.42
124.83,11.33
124.87,11.435
124.91,11.54
124.96,11.645
125,11.75
124.88,11.813
124.75,11.875
124.63,11.938
124.5,12
124.33,12.5
NaN,NaN
121.92,10.5
122,10.92
122.08,11.42
121.92,11.83
122.5,11.75
122.58,11.5
123.17,11.5
123.08,10.92
123.5,10.83
123.42,10.42
123.83,10.67
124,11.08
124,10.58
124,10.17
124.5,10.08
124.5,9.67
124,9.58
123.75,9.92
123.5,9.58
123.17,9.75
123.33,9.25
123,9
122.67,9.33
122.61,9.435
122.55,9.54
122.48,9.645
122.42,9.75
122.52,9.8125
122.62,9.8751
122.73,9.9375
122.83,10
122.83,10.42
122.5,10.58
121.92,10.5
NaN,NaN
122,7.17
122.08,7.75
122.33,8
122.83,8.17
123.08,8.5
123.5,8.67
123.83,8.5
123.92,8.08
124.25,8.42
124.67,8.5
124.83,9
125.17,8.83
125.5,9.08
125.42,9.75
125.42,9.75
126,9.33
126.33,8.83
126.33,8.25
126.58,7.67
126.58,7.25
126.33,6.83
126.17,6.33
126,6.92
125.75,7.33
125.5,7
125.33,6.75
125.58,6.42
125.75,6.08
125.42,5.58
125.08,5.92
124.75,5.92
124.33,6.17
124,6.42
124,7
124.25,7.33
124,7.58
123.58,7.75
123.25,7.42
122.92,7.33
122.83,7.75
122.5,7.67
122.25,7.25
122.08,6.83
122,7.17
NaN,NaN
148.25,-5.5
148.83,-5.58
149.42,-5.58
150,-5.5
150.42,-5.5
150.83,-5.5
151.25,-4.92
151.67,-4.92
151.5,-4.17
152.25,-4.17
152.42,-4.67
152.08,-5
152,-5.58
151.58,-5.58
151.17,-6
150.67,-6.25
150.17,-6.25
149.67,-6.25
149.17,-6.17
148.83,-5.83
148.33,-5.75
148.25,-5.5
NaN,NaN
147.2,-2.2158
146.72,-2.1872
146.6,-2.1379
146.76,-1.9867
147.09,-1.966
147.37,-2.0771
147.2,-2.2158
NaN,NaN
152.47,-3.7363
153.06,-4.1666
153.09,-4.2838
153.05,-4.6066
152.95,-4.7455
152.88,-4.7895
152.72,-4.5577
152.72,-4.2551
152.47,-3.7363
NaN,NaN
152.02,-3.4572
151.94,-3.4509
151.3,-3.0494
151.07,-2.8362
151.15,-2.7611
151.62,-3.106
152.07,-3.3567
152.08,-3.4318
152.02,-3.4572
NaN,NaN
154.67,-5.42
155.08,-5.5
155.58,-6.17
156,-6.58
155.5,-6.83
155.17,-6.5
154.83,-6
154.67,-5.42
NaN,NaN
157.41,-7.308
157.3,-7.3463
157.03,-7.2619
156.49,-6.7943
156.48,-6.6769
156.89,-6.8292
157.14,-7.1162
157.41,-7.308
NaN,NaN
157.85,-8.531
157.7,-8.5126
157.55,-8.3322
157.46,-8.2925
157.3,-8.2996
157.36,-8.029
157.44,-7.9699
157.57,-7.9972
157.88,-8.4167
157.85,-8.531
NaN,NaN
159.78,-8.4731
158.73,-7.8871
158.55,-7.6792
158.61,-7.5589
159.17,-7.9648
159.74,-8.2693
159.84,-8.3581
159.78,-8.4731
NaN,NaN
161.29,-9.5151
160.89,-9.1631
160.83,-8.9219
160.67,-8.5726
160.68,-8.4711
160.8,-8.4529
160.9,-8.536
161.29,-9.5151
NaN,NaN
159.5,-9.25
160.25,-9.33
160.83,-9.67
160.5,-9.92
160.08,-9.83
159.67,-9.83
159.42,-9.5
159.5,-9.25
NaN,NaN
161.25,-10.17
162,-10.33
162.33,-10.75
161.75,-10.67
161.25,-10.17
NaN,NaN
166.78,-15.662
166.56,-14.8
166.58,-14.717
166.71,-14.826
166.84,-15.2
166.99,-15.18
167.06,-14.99
167.24,-15.471
167.2,-15.535
166.91,-15.586
166.78,-15.662
NaN,NaN
167.33,-15.92
167.92,-16.42
167.5,-16.5
167.33,-15.92
NaN,NaN
164.25,-20.25
164.75,-20.5
165.33,-20.75
165.67,-21.17
166,-21.5
166.5,-21.67
166.83,-22
167.17,-22.33
166.67,-22.33
166.17,-22
165.75,-21.75
165.42,-21.5
165,-21.25
164.58,-20.83
164.25,-20.25
NaN,NaN
-176.83,-43.77
-176.17,-43.8
-176.58,-44.17
-176.5,-43.9
-176.83,-43.77
NaN,NaN
177.33,-18
177.42,-17.58
177.75,-17.33
178.25,-17.33
178.67,-17.58
178.67,-18
178.17,-18.17
177.75,-18.17
177.33,-18
NaN,NaN
178.58,-16.58
179.17,-16.42
179.83,-16.17
179.67,-16.5
179.92,-16.67
179.33,-16.67
178.75,-16.92
178.58,-16.58
NaN,NaN
-149.58,-17.47
-149.33,-17.53
-149.17,-17.83
-149.5,-17.73
-149.58,-17.47
NaN,NaN
-159.82,22.03
-159.58,22.22
-159.3,22.22
-159.38,21.9
-159.62,21.9
-159.82,22.03
NaN,NaN
-158.28,21.58
-157.98,21.72
-157.67,21.3
-158.12,21.3
-158.28,21.58
NaN,NaN
-157.21,21.213
-156.72,21.161
-156.86,21.042
-157.3,21.102
-157.21,21.213
NaN,NaN
-156.68,20.95
-156.47,20.9
-156.28,20.97
-155.98,20.73
-156.2,20.62
-156.43,20.57
-156.47,20.78
-156.68,20.95
NaN,NaN
-155.88,20.27
-155.63,20.15
-155.37,20.05
-155.13,19.92
-155.02,19.68
-154.8,19.52
-155,19.33
-155.3,19.27
-155.52,19.13
-155.65,18.93
-155.92,19.08
-155.88,19.35
-156.05,19.77
-155.87,19.95
-155.88,20.27
